Url,"Classe de ressource",Titre,Créateur,Sujet,Editeur,Contributeur,Date,Type,Format,Identifiant,Source,Langue,Relation,Droits,"Importance matérielle",Support,"Est remplacé par","Est une partie de","Couverture spatiale","Couverture temporelle","Droits d’accès","Citation bibliographique",Licence,"Méthode pédagogique","Périodicité des entrées",ISBN,Issn
https://octaviana.fr/s/octaviana/item/176077,,"Etudes africaines, certificat de spécialité : liste des unités de valeur proposées aux étudiants, 2ème semestre 1982-1983","Université paris 8","Université de Paris VIII -- histoire",,,1982-1983,"Primary Source Document",application/pdf,FVNP0344,"Paris 8, V 61",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0344,,
https://octaviana.fr/s/octaviana/item/176076,,"Etudes africaines, certificat de spécialité, 1982-1983","Université paris 8","Université de Paris VIII -- histoire",,,1982-1983,"Primary Source Document",application/pdf,FVNP0343,"Paris 8, V 61",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0343,,
https://octaviana.fr/s/octaviana/item/176075,,"Département de linguistique générale, 2ème semestre 1982-1983","Université paris 8","Université de Paris VIII -- histoire",,,1982-1983,"Primary Source Document",application/pdf,FVNP0342,"Paris 8, V 61",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0342,,
https://octaviana.fr/s/octaviana/item/176074,,"Département de communication et de français langue étrangère, 1982-1983","Université paris 8","Université de Paris VIII -- histoire",,,1982-1983,"Primary Source Document",application/pdf,FVNP0341,"Paris 8, V 61",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0341,,
https://octaviana.fr/s/octaviana/item/176073,,"Département d'études des pays anglophones : recherche, 1982-1983","Université paris 8","Université de Paris VIII -- histoire",,,1982-1983,"Primary Source Document",application/pdf,FVNP0340,"Paris 8, V 61",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0340,,
https://octaviana.fr/s/octaviana/item/176072,,"Département d'études littéraires anglaises, 1982-1983","Université paris 8","Université de Paris VIII -- histoire",,,1982-1983,"Primary Source Document",application/pdf,FVNP0339,"Paris 8, V 61",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0339,,
https://octaviana.fr/s/octaviana/item/176071,,"Département de chinois, 1982-1983","Université paris 8","Université de Paris VIII -- histoire",,,1982-1983,"Primary Source Document",application/pdf,FVNP0338,"Paris 8, V 61",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0338,,
https://octaviana.fr/s/octaviana/item/176070,,"Département de littérature française, 1982-1983","Université paris 8","Université de Paris VIII -- histoire",,,1982-1983,"Primary Source Document",application/pdf,FVNP0337,"Paris 8, V 61",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0337,,
https://octaviana.fr/s/octaviana/item/176069,,"Département des langues et cultures opprimées et minorisées, 1982-1983","Université paris 8","Université de Paris VIII -- histoire",,,1982-1983,"Primary Source Document",application/pdf,FVNP0336,"Paris 8, V 61",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0336,,
https://octaviana.fr/s/octaviana/item/176068,,"Département de littérature générale, 2ème semestre 1982-1983","Université paris 8","Université de Paris VIII -- histoire",,,1982-1983,"Primary Source Document",application/pdf,FVNP0335,"Paris 8, V 61",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0335,,
https://octaviana.fr/s/octaviana/item/176067,,"Département Animation socio-culturelle - Gestion, 1982-1983","Université paris 8","Université de Paris VIII -- histoire",,,1982-1983,"Primary Source Document",application/pdf,FVNP0334,"Paris 8, V 61",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0334,,
https://octaviana.fr/s/octaviana/item/176066,,"Département des sciences de l'éducation, 2ème semestre 1982-1983","Université paris 8","Université de Paris VIII -- histoire",,,1982-1983,"Primary Source Document",application/pdf,FVNP0333,"Paris 8, V 61",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0333,,
https://octaviana.fr/s/octaviana/item/176065,,"Département des sciences de l'éducation, 1982-1983","Université paris 8","Université de Paris VIII -- histoire",,,1982-1983,"Primary Source Document",application/pdf,FVNP0332,"Paris 8, V 61",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0332,,
https://octaviana.fr/s/octaviana/item/176064,,"Département de musique, 1982-1983","Université paris 8","Université de Paris VIII -- histoire",,,1982-1983,"Primary Source Document",application/pdf,FVNP0331,"Paris 8, V 61",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0331,,
https://octaviana.fr/s/octaviana/item/176063,,"UER d'économie politique : doctorat, [1981-1982]","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0330,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0330,,
https://octaviana.fr/s/octaviana/item/176062,,"Département d'histoire, 1981-1982","Université paris 8, V 60","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0329,"Paris 8",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0329,,
https://octaviana.fr/s/octaviana/item/176061,,"Département animation socio-culturelle-gestion, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0328,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0328,,
https://octaviana.fr/s/octaviana/item/176060,,"Département de mathématiques, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0327,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0327,,
https://octaviana.fr/s/octaviana/item/176059,,"Département de psychanalyse : journal-programme, octobre 1980 ; enseignements fondamentaux et enseignements spéciaux, [1980-1981]","Université paris 8","Université de Paris VIII -- histoire",,,1980,"Primary Source Document",application/pdf,FVNP0326,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0326,,
https://octaviana.fr/s/octaviana/item/176058,,"Département de sociologie : programme d'enseignement, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0325,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0325,,
https://octaviana.fr/s/octaviana/item/176057,,"Institut d'urbanisme de l'Académie de Paris, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0324,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0324,,
https://octaviana.fr/s/octaviana/item/176056,,"Institut d'urbanisme de l'Académie de Paris, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0323,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0323,,
https://octaviana.fr/s/octaviana/item/176055,,"Institut de géographie, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0321,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0321,,
https://octaviana.fr/s/octaviana/item/176054,,"Institut de géographie, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0320,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0320,,
https://octaviana.fr/s/octaviana/item/176053,,"Département et Institut polytechnique de philosophie, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0319,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0319,,
https://octaviana.fr/s/octaviana/item/176052,,"Documentation, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0318,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0318,,
https://octaviana.fr/s/octaviana/item/176051,,"Département de linguistique générale, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0317,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0317,,
https://octaviana.fr/s/octaviana/item/176050,,"Institut de linguistique appliquée et didactique des langues, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0316,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0316,,
https://octaviana.fr/s/octaviana/item/176049,,"Département de littérature générale : programme 1er semestre 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0315,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0315,,
https://octaviana.fr/s/octaviana/item/176048,,"Département de littérature française, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0314,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0314,,
https://octaviana.fr/s/octaviana/item/176047,,"Langues étrangères appliquées, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0313,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0313,,
https://octaviana.fr/s/octaviana/item/176046,,"Département d'hébreu, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0312,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0312,,
https://octaviana.fr/s/octaviana/item/176045,,"Département des études slaves, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0311,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0311,,
https://octaviana.fr/s/octaviana/item/176044,,"Institut des pays de langue portugaise, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0310,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0310,,
https://octaviana.fr/s/octaviana/item/176043,,"Département d'allemand, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0309,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0309,,
https://octaviana.fr/s/octaviana/item/176042,,"Département d'italien, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0308,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0308,,
https://octaviana.fr/s/octaviana/item/176041,,"Département d'études des pays anglophones : guide des études, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0307,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0307,,
https://octaviana.fr/s/octaviana/item/176040,,"Département d'études littéraires anglaises, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0306,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0306,,
https://octaviana.fr/s/octaviana/item/176039,,"Institut d'études hispaniques et hispano-américaines, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0305,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0305,,
https://octaviana.fr/s/octaviana/item/176038,,"Département d'arts plastiques","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0304,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0304,,
https://octaviana.fr/s/octaviana/item/176037,,"Département musique, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0303,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0303,,
https://octaviana.fr/s/octaviana/item/176036,,"Institut polytechnique des arts cinématographiques, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0302,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0302,,
https://octaviana.fr/s/octaviana/item/176035,,"Département de psychologie : guide de l'étudiant, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0301,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0301,,
https://octaviana.fr/s/octaviana/item/175984,,"Département des sciences de l'éducation, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0300,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0300,,
https://octaviana.fr/s/octaviana/item/175983,,"Département d'économie politique : complément au programme d'enseignement, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0299,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0299,,
https://octaviana.fr/s/octaviana/item/175982,,"Département d'économie politique : programme d'enseignement, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0298,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0298,,
https://octaviana.fr/s/octaviana/item/175981,,"Département de psychanalyse : enseignements du 2ème semestre, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0297,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0297,,
https://octaviana.fr/s/octaviana/item/175980,,"Département de psychanalyse : enseignements du 1er semestre, 1981-1982","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0296,"Paris 8, V 60",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0296,,
https://octaviana.fr/s/octaviana/item/175979,,"Départements de langues vivantes : diplômes de langues étrangères appliquées, 1980-1981","Université paris 8","Université de Paris VIII -- histoire",,,1981-1982,"Primary Source Document",application/pdf,FVNP0295,"Paris 8, V 59",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0295,,
https://octaviana.fr/s/octaviana/item/175978,,"UER Informatique, 1980-1981","Université paris 8","Université de Paris VIII -- histoire",,,1980-1981,"Primary Source Document",application/pdf,FVNP0294,"Paris 8, V 59",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0294,,
https://octaviana.fr/s/octaviana/item/175977,,"Département de littérature française, [1980-1981]","Université paris 8","Université de Paris VIII -- histoire",,,1980-1981,"Primary Source Document",application/pdf,FVNP0293,"Paris 8, V 59",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0293,,
https://octaviana.fr/s/octaviana/item/175976,,"Département animation socio-culturelle-gestion, 1980-1981","Université paris 8","Université de Paris VIII -- histoire",,,1980-1981,"Primary Source Document",application/pdf,FVNP0292,"Paris 8, V 59",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0292,,
https://octaviana.fr/s/octaviana/item/175975,,"Département de mathématiques, 1980-1981","Université paris 8","Université de Paris VIII -- histoire",,,1980-1981,"Primary Source Document",application/pdf,FVNP0291,"Paris 8, V 59",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0291,,
https://octaviana.fr/s/octaviana/item/175974,,"Département de littérature générale, 1980-1981","Université paris 8","Université de Paris VIII -- histoire",,,1980-1981,"Primary Source Document",application/pdf,FVNP0290,"Paris 8, V 59",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0290,,
https://octaviana.fr/s/octaviana/item/175973,,"Département d'histoire, 1er semestre, 1980-1981","Université paris 8","Université de Paris VIII -- histoire",,,1980-1981,"Primary Source Document",application/pdf,FVNP0289,"Paris 8, V 59",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0289,,
https://octaviana.fr/s/octaviana/item/175972,,"Filière documentation, 1980-1981","Université paris 8","Université de Paris VIII -- histoire",,,1980-1981,"Primary Source Document",application/pdf,FVNP0288,"Paris 8, V 59",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0288,,
https://octaviana.fr/s/octaviana/item/175971,,"Institut d'administration économique et sociale : guide de l'étudiant, 1980-1981","Université paris 8","Université de Paris VIII -- histoire",,,1980-1981,"Primary Source Document",application/pdf,FVNP0287,"Paris 8, V 59",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0287,,
https://octaviana.fr/s/octaviana/item/175970,,"Département de sciences juridiques, 1980-1981","Université paris 8","Université de Paris VIII -- histoire",,,1980-1981,"Primary Source Document",application/pdf,FVNP0286,"Paris 8, V 59",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0286,,
https://octaviana.fr/s/octaviana/item/175969,,"Etudes slaves, 1980-1981","Université paris 8","Université de Paris VIII -- histoire",,,1980-1981,"Primary Source Document",application/pdf,FVNP0285,"Paris 8, V 59",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0285,,
https://octaviana.fr/s/octaviana/item/175968,,"Département arts plastiques, 1980-1981","Université paris 8","Université de Paris VIII -- histoire",,,1980-1981,"Primary Source Document",application/pdf,FVNP0284,"Paris 8, V 59",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0284,,
https://octaviana.fr/s/octaviana/item/175967,,"Département musique : programme des études, 1980-1981","Université paris 8","Université de Paris VIII -- histoire",,,1980-1981,"Primary Source Document",application/pdf,FVNP0283,"Paris 8, V 59",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0283,,
https://octaviana.fr/s/octaviana/item/175966,,"Institut de linguistique appliquée et didactique des langues (I.L.A.D.L.), 1980-1981","Université paris 8","Université de Paris VIII -- histoire",,,1980-1981,"Primary Source Document",application/pdf,FVNP0282,"Paris 8, V 59",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0282,,
https://octaviana.fr/s/octaviana/item/175965,,"Département de français langue étrangère : table des UV, 1980-1981","Université paris 8","Université de Paris VIII -- histoire",,,1980-1981,"Primary Source Document",application/pdf,FVNP0281,"Paris 8, V 59",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0281,,
https://octaviana.fr/s/octaviana/item/175964,,"UER d'allemand, 1980-1981","Université paris 8","Université de Paris VIII -- histoire",,,1980-1981,"Primary Source Document",application/pdf,FVNP0280,"Paris 8, V 59",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0280,,
https://octaviana.fr/s/octaviana/item/175963,,"Département d'hébreu, 1980-1981","Université paris 8","Université de Paris VIII -- histoire",,,1980-1981,"Primary Source Document",application/pdf,FVNP0279,"Paris 8, V 59",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0279,,
https://octaviana.fr/s/octaviana/item/175962,,"Département d'arabe, 1980-1981","Université paris 8","Université de Paris VIII -- histoire",,,1980-1981,"Primary Source Document",application/pdf,FVNP0278,"Paris 8, V 59",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0278,,
https://octaviana.fr/s/octaviana/item/175961,,"Institut d'études des pays de langue portugaise, 1980-1981","Université paris 8","Université de Paris VIII -- histoire",,,1980-1981,"Primary Source Document",application/pdf,FVNP0277,"Paris 8, V 59",fre,,,,Numérisé,,FVNP,,"XXe siècle","Accessible à tous·tes",,"Toute reproduction même partielle est interdite sans accord exprès de(s) l'auteur(s) ou ayant-droit(s)",,FVNP0277,,
